,info,timestamp,datetime,symbol,id,order,type,side,takerOrMaker,price,amount,cost,fee,fees
2220,"{'a': '1917341015', 'p': '16709.60000000', 'q': '0.02501000', 'f': '2237937285', 'l': '2237937285', 'T': '1669261720307', 'm': True, 'M': True}",1669261720307,2022-11-24T03:48:40.307Z,BTC/USDT,1917341015,,,sell,taker,16709.6,0.02501,417.907096,,[]
2221,"{'a': '1917341016', 'p': '16709.81000000', 'q': '0.00325000', 'f': '2237937286', 'l': '2237937286', 'T': '1669261720718', 'm': False, 'M': True}",1669261720718,2022-11-24T03:48:40.718Z,BTC/USDT,1917341016,,,buy,taker,16709.81,0.00325,54.3068825,,[]
2222,"{'a': '1917341017', 'p': '16709.81000000', 'q': '0.04564000', 'f': '2237937287', 'l': '2237937287', 'T': '1669261720720', 'm': False, 'M': True}",1669261720720,2022-11-24T03:48:40.720Z,BTC/USDT,1917341017,,,buy,taker,16709.81,0.04564,762.6357284,,[]
2223,"{'a': '1917341018', 'p': '16709.80000000', 'q': '0.00600000', 'f': '2237937288', 'l': '2237937288', 'T': '1669261720724', 'm': True, 'M': True}",1669261720724,2022-11-24T03:48:40.724Z,BTC/USDT,1917341018,,,sell,taker,16709.8,0.006,100.2588,,[]
2224,"{'a': '1917341019', 'p': '16709.73000000', 'q': '0.00325000', 'f': '2237937289', 'l': '2237937289', 'T': '1669261720724', 'm': True, 'M': True}",1669261720724,2022-11-24T03:48:40.724Z,BTC/USDT,1917341019,,,sell,taker,16709.73,0.00325,54.3066225,,[]
2225,"{'a': '1917341020', 'p': '16709.61000000', 'q': '0.00598000', 'f': '2237937290', 'l': '2237937290', 'T': '1669261720724', 'm': True, 'M': True}",1669261720724,2022-11-24T03:48:40.724Z,BTC/USDT,1917341020,,,sell,taker,16709.61,0.00598,99.9234678,,[]
2226,"{'a': '1917341021', 'p': '16709.50000000', 'q': '0.00400000', 'f': '2237937291', 'l': '2237937291', 'T': '1669261720724', 'm': True, 'M': True}",1669261720724,2022-11-24T03:48:40.724Z,BTC/USDT,1917341021,,,sell,taker,16709.5,0.004,66.838,,[]
2227,"{'a': '1917341022', 'p': '16709.39000000', 'q': '0.00069000', 'f': '2237937292', 'l': '2237937292', 'T': '1669261720724', 'm': True, 'M': True}",1669261720724,2022-11-24T03:48:40.724Z,BTC/USDT,1917341022,,,sell,taker,16709.39,0.00069,11.5294791,,[]
2228,"{'a': '1917341023', 'p': '16709.33000000', 'q': '0.00061000', 'f': '2237937293', 'l': '2237937293', 'T': '1669261720724', 'm': True, 'M': True}",1669261720724,2022-11-24T03:48:40.724Z,BTC/USDT,1917341023,,,sell,taker,16709.33,0.00061,10.1926913,,[]
2229,"{'a': '1917341024', 'p': '16709.23000000', 'q': '0.00767000', 'f': '2237937294', 'l': '2237937294', 'T': '1669261720724', 'm': True, 'M': True}",1669261720724,2022-11-24T03:48:40.724Z,BTC/USDT,1917341024,,,sell,taker,16709.23,0.00767,128.1597941,,[]
2230,"{'a': '1917341025', 'p': '16710.09000000', 'q': '0.00312000', 'f': '2237937295', 'l': '2237937295', 'T': '1669261720727', 'm': False, 'M': True}",1669261720727,2022-11-24T03:48:40.727Z,BTC/USDT,1917341025,,,buy,taker,16710.09,0.00312,52.1354808,,[]
2231,"{'a': '1917341026', 'p': '16710.09000000', 'q': '0.00309000', 'f': '2237937296', 'l': '2237937296', 'T': '1669261720735', 'm': False, 'M': True}",1669261720735,2022-11-24T03:48:40.735Z,BTC/USDT,1917341026,,,buy,taker,16710.09,0.00309,51.6341781,,[]
2232,"{'a': '1917341027', 'p': '16709.73000000', 'q': '0.00190000', 'f': '2237937297', 'l': '2237937297', 'T': '1669261720948', 'm': True, 'M': True}",1669261720948,2022-11-24T03:48:40.948Z,BTC/USDT,1917341027,,,sell,taker,16709.73,0.0019,31.748487,,[]
2233,"{'a': '1917341028', 'p': '16710.04000000', 'q': '0.00069000', 'f': '2237937298', 'l': '2237937298', 'T': '1669261721045', 'm': False, 'M': True}",1669261721045,2022-11-24T03:48:41.045Z,BTC/USDT,1917341028,,,buy,taker,16710.04,0.00069,11.5299276,,[]
2234,"{'a': '1917341029', 'p': '16710.08000000', 'q': '0.00248000', 'f': '2237937299', 'l': '2237937299', 'T': '1669261721060', 'm': False, 'M': True}",1669261721060,2022-11-24T03:48:41.060Z,BTC/USDT,1917341029,,,buy,taker,16710.08,0.00248,41.4409984,,[]
2235,"{'a': '1917341030', 'p': '16710.05000000', 'q': '0.00184000', 'f': '2237937300', 'l': '2237937300', 'T': '1669261721099', 'm': True, 'M': True}",1669261721099,2022-11-24T03:48:41.099Z,BTC/USDT,1917341030,,,sell,taker,16710.05,0.00184,30.746492,,[]
2236,"{'a': '1917341031', 'p': '16710.01000000', 'q': '0.04891000', 'f': '2237937301', 'l': '2237937301', 'T': '1669261721224', 'm': False, 'M': True}",1669261721224,2022-11-24T03:48:41.224Z,BTC/USDT,1917341031,,,buy,taker,16710.01,0.04891,817.2865891,,[]
2237,"{'a': '1917341032', 'p': '16710.06000000', 'q': '0.00760000', 'f': '2237937302', 'l': '2237937303', 'T': '1669261721224', 'm': False, 'M': True}",1669261721224,2022-11-24T03:48:41.224Z,BTC/USDT,1917341032,,,buy,taker,16710.06,0.0076,126.996456,,[]
2238,"{'a': '1917341033', 'p': '16710.09000000', 'q': '0.00540000', 'f': '2237937304', 'l': '2237937304', 'T': '1669261721224', 'm': False, 'M': True}",1669261721224,2022-11-24T03:48:41.224Z,BTC/USDT,1917341033,,,buy,taker,16710.09,0.0054,90.234486,,[]
2239,"{'a': '1917341034', 'p': '16710.11000000', 'q': '0.30843000', 'f': '2237937305', 'l': '2237937305', 'T': '1669261721224', 'm': False, 'M': True}",1669261721224,2022-11-24T03:48:41.224Z,BTC/USDT,1917341034,,,buy,taker,16710.11,0.30843,5153.8992273,,[]
2240,"{'a': '1917341035', 'p': '16709.80000000', 'q': '0.00340000', 'f': '2237937306', 'l': '2237937306', 'T': '1669261721393', 'm': True, 'M': True}",1669261721393,2022-11-24T03:48:41.393Z,BTC/USDT,1917341035,,,sell,taker,16709.8,0.0034,56.81332,,[]
2241,"{'a': '1917341036', 'p': '16709.99000000', 'q': '0.00067000', 'f': '2237937307', 'l': '2237937307', 'T': '1669261721439', 'm': True, 'M': True}",1669261721439,2022-11-24T03:48:41.439Z,BTC/USDT,1917341036,,,sell,taker,16709.99,0.00067,11.1956933,,[]
2242,"{'a': '1917341037', 'p': '16709.80000000', 'q': '0.00021000', 'f': '2237937308', 'l': '2237937308', 'T': '1669261721532', 'm': True, 'M': True}",1669261721532,2022-11-24T03:48:41.532Z,BTC/USDT,1917341037,,,sell,taker,16709.8,0.00021,3.509058,,[]
2243,"{'a': '1917341038', 'p': '16709.44000000', 'q': '0.00349000', 'f': '2237937309', 'l': '2237937309', 'T': '1669261721532', 'm': True, 'M': True}",1669261721532,2022-11-24T03:48:41.532Z,BTC/USDT,1917341038,,,sell,taker,16709.44,0.00349,58.3159456,,[]
2244,"{'a': '1917341039', 'p': '16709.99000000', 'q': '0.00003000', 'f': '2237937310', 'l': '2237937310', 'T': '1669261721671', 'm': False, 'M': True}",1669261721671,2022-11-24T03:48:41.671Z,BTC/USDT,1917341039,,,buy,taker,16709.99,3e-05,0.5012997,,[]
2245,"{'a': '1917341040', 'p': '16710.00000000', 'q': '0.00499000', 'f': '2237937311', 'l': '2237937311', 'T': '1669261721718', 'm': False, 'M': True}",1669261721718,2022-11-24T03:48:41.718Z,BTC/USDT,1917341040,,,buy,taker,16710.0,0.00499,83.3829,,[]
2246,"{'a': '1917341041', 'p': '16710.16000000', 'q': '0.00046000', 'f': '2237937312', 'l': '2237937312', 'T': '1669261721718', 'm': False, 'M': True}",1669261721718,2022-11-24T03:48:41.718Z,BTC/USDT,1917341041,,,buy,taker,16710.16,0.00046,7.6866736,,[]
2247,"{'a': '1917341042', 'p': '16710.16000000', 'q': '0.00054000', 'f': '2237937313', 'l': '2237937313', 'T': '1669261721729', 'm': False, 'M': True}",1669261721729,2022-11-24T03:48:41.729Z,BTC/USDT,1917341042,,,buy,taker,16710.16,0.00054,9.0234864,,[]
2248,"{'a': '1917341043', 'p': '16710.26000000', 'q': '0.00167000', 'f': '2237937314', 'l': '2237937315', 'T': '1669261721729', 'm': False, 'M': True}",1669261721729,2022-11-24T03:48:41.729Z,BTC/USDT,1917341043,,,buy,taker,16710.26,0.00167,27.9061342,,[]
2249,"{'a': '1917341044', 'p': '16710.26000000', 'q': '0.00209000', 'f': '2237937316', 'l': '2237937316', 'T': '1669261721735', 'm': False, 'M': True}",1669261721735,2022-11-24T03:48:41.735Z,BTC/USDT,1917341044,,,buy,taker,16710.26,0.00209,34.9244434,,[]
2250,"{'a': '1917341045', 'p': '16710.24000000', 'q': '0.00198000', 'f': '2237937317', 'l': '2237937317', 'T': '1669261721741', 'm': False, 'M': True}",1669261721741,2022-11-24T03:48:41.741Z,BTC/USDT,1917341045,,,buy,taker,16710.24,0.00198,33.0862752,,[]
2251,"{'a': '1917341046', 'p': '16710.23000000', 'q': '0.00499000', 'f': '2237937318', 'l': '2237937318', 'T': '1669261722019', 'm': True, 'M': True}",1669261722019,2022-11-24T03:48:42.019Z,BTC/USDT,1917341046,,,sell,taker,16710.23,0.00499,83.3840477,,[]
2252,"{'a': '1917341047', 'p': '16710.24000000', 'q': '0.00600000', 'f': '2237937319', 'l': '2237937319', 'T': '1669261722033', 'm': False, 'M': True}",1669261722033,2022-11-24T03:48:42.033Z,BTC/USDT,1917341047,,,buy,taker,16710.24,0.006,100.26144,,[]
2253,"{'a': '1917341048', 'p': '16710.24000000', 'q': '0.00178000', 'f': '2237937320', 'l': '2237937321', 'T': '1669261722043', 'm': False, 'M': True}",1669261722043,2022-11-24T03:48:42.043Z,BTC/USDT,1917341048,,,buy,taker,16710.24,0.00178,29.7442272,,[]
2254,"{'a': '1917341049', 'p': '16710.23000000', 'q': '0.10000000', 'f': '2237937322', 'l': '2237937322', 'T': '1669261722134', 'm': True, 'M': True}",1669261722134,2022-11-24T03:48:42.134Z,BTC/USDT,1917341049,,,sell,taker,16710.23,0.1,1671.023,,[]
2255,"{'a': '1917341050', 'p': '16710.24000000', 'q': '0.00488000', 'f': '2237937323', 'l': '2237937323', 'T': '1669261722141', 'm': False, 'M': True}",1669261722141,2022-11-24T03:48:42.141Z,BTC/USDT,1917341050,,,buy,taker,16710.24,0.00488,81.5459712,,[]
2256,"{'a': '1917341051', 'p': '16710.24000000', 'q': '0.00170000', 'f': '2237937324', 'l': '2237937324', 'T': '1669261722142', 'm': False, 'M': True}",1669261722142,2022-11-24T03:48:42.142Z,BTC/USDT,1917341051,,,buy,taker,16710.24,0.0017,28.407408,,[]
2257,"{'a': '1917341052', 'p': '16710.28000000', 'q': '0.00122000', 'f': '2237937325', 'l': '2237937325', 'T': '1669261722258', 'm': False, 'M': True}",1669261722258,2022-11-24T03:48:42.258Z,BTC/USDT,1917341052,,,buy,taker,16710.28,0.00122,20.3865416,,[]
2258,"{'a': '1917341053', 'p': '16710.28000000', 'q': '0.00161000', 'f': '2237937326', 'l': '2237937326', 'T': '1669261722343', 'm': False, 'M': True}",1669261722343,2022-11-24T03:48:42.343Z,BTC/USDT,1917341053,,,buy,taker,16710.28,0.00161,26.9035508,,[]
2259,"{'a': '1917341054', 'p': '16710.28000000', 'q': '0.00122000', 'f': '2237937327', 'l': '2237937327', 'T': '1669261722362', 'm': False, 'M': True}",1669261722362,2022-11-24T03:48:42.362Z,BTC/USDT,1917341054,,,buy,taker,16710.28,0.00122,20.3865416,,[]
2260,"{'a': '1917341055', 'p': '16710.23000000', 'q': '0.01409000', 'f': '2237937328', 'l': '2237937328', 'T': '1669261722412', 'm': True, 'M': True}",1669261722412,2022-11-24T03:48:42.412Z,BTC/USDT,1917341055,,,sell,taker,16710.23,0.01409,235.4471407,,[]
2261,"{'a': '1917341056', 'p': '16710.23000000', 'q': '0.00120000', 'f': '2237937329', 'l': '2237937329', 'T': '1669261722437', 'm': True, 'M': True}",1669261722437,2022-11-24T03:48:42.437Z,BTC/USDT,1917341056,,,sell,taker,16710.23,0.0012,20.052276,,[]
2262,"{'a': '1917341057', 'p': '16710.28000000', 'q': '0.00143000', 'f': '2237937330', 'l': '2237937330', 'T': '1669261722607', 'm': False, 'M': True}",1669261722607,2022-11-24T03:48:42.607Z,BTC/USDT,1917341057,,,buy,taker,16710.28,0.00143,23.8957004,,[]
2263,"{'a': '1917341058', 'p': '16710.28000000', 'q': '0.00153000', 'f': '2237937331', 'l': '2237937331', 'T': '1669261722745', 'm': False, 'M': True}",1669261722745,2022-11-24T03:48:42.745Z,BTC/USDT,1917341058,,,buy,taker,16710.28,0.00153,25.5667284,,[]
2264,"{'a': '1917341059', 'p': '16710.28000000', 'q': '0.00146000', 'f': '2237937332', 'l': '2237937332', 'T': '1669261722750', 'm': False, 'M': True}",1669261722750,2022-11-24T03:48:42.750Z,BTC/USDT,1917341059,,,buy,taker,16710.28,0.00146,24.3970088,,[]
2265,"{'a': '1917341060', 'p': '16710.28000000', 'q': '0.00153000', 'f': '2237937333', 'l': '2237937333', 'T': '1669261722754', 'm': False, 'M': True}",1669261722754,2022-11-24T03:48:42.754Z,BTC/USDT,1917341060,,,buy,taker,16710.28,0.00153,25.5667284,,[]
2266,"{'a': '1917341061', 'p': '16710.28000000', 'q': '0.00162000', 'f': '2237937334', 'l': '2237937334', 'T': '1669261722757', 'm': False, 'M': True}",1669261722757,2022-11-24T03:48:42.757Z,BTC/USDT,1917341061,,,buy,taker,16710.28,0.00162,27.0706536,,[]
2267,"{'a': '1917341062', 'p': '16710.28000000', 'q': '0.00129000', 'f': '2237937335', 'l': '2237937335', 'T': '1669261722810', 'm': False, 'M': True}",1669261722810,2022-11-24T03:48:42.810Z,BTC/USDT,1917341062,,,buy,taker,16710.28,0.00129,21.5562612,,[]
2268,"{'a': '1917341063', 'p': '16710.28000000', 'q': '0.00309000', 'f': '2237937336', 'l': '2237937337', 'T': '1669261722905', 'm': False, 'M': True}",1669261722905,2022-11-24T03:48:42.905Z,BTC/USDT,1917341063,,,buy,taker,16710.28,0.00309,51.6347652,,[]
2269,"{'a': '1917341064', 'p': '16710.28000000', 'q': '0.00291000', 'f': '2237937338', 'l': '2237937338', 'T': '1669261722911', 'm': True, 'M': True}",1669261722911,2022-11-24T03:48:42.911Z,BTC/USDT,1917341064,,,sell,taker,16710.28,0.00291,48.6269148,,[]
2270,"{'a': '1917341065', 'p': '16710.23000000', 'q': '0.02915000', 'f': '2237937339', 'l': '2237937339', 'T': '1669261722911', 'm': True, 'M': True}",1669261722911,2022-11-24T03:48:42.911Z,BTC/USDT,1917341065,,,sell,taker,16710.23,0.02915,487.1032045,,[]
2271,"{'a': '1917341066', 'p': '16710.39000000', 'q': '0.17510000', 'f': '2237937340', 'l': '2237937340', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341066,,,buy,taker,16710.39,0.1751,2925.989289,,[]
2272,"{'a': '1917341067', 'p': '16710.41000000', 'q': '0.03426000', 'f': '2237937341', 'l': '2237937342', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341067,,,buy,taker,16710.41,0.03426,572.4986466,,[]
2273,"{'a': '1917341068', 'p': '16710.42000000', 'q': '0.00540000', 'f': '2237937343', 'l': '2237937343', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341068,,,buy,taker,16710.42,0.0054,90.236268,,[]
2274,"{'a': '1917341069', 'p': '16710.44000000', 'q': '0.04080000', 'f': '2237937344', 'l': '2237937344', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341069,,,buy,taker,16710.44,0.0408,681.785952,,[]
2275,"{'a': '1917341070', 'p': '16710.48000000', 'q': '0.01400000', 'f': '2237937345', 'l': '2237937345', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341070,,,buy,taker,16710.48,0.014,233.94672,,[]
2276,"{'a': '1917341071', 'p': '16710.61000000', 'q': '0.00816000', 'f': '2237937346', 'l': '2237937346', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341071,,,buy,taker,16710.61,0.00816,136.3585776,,[]
2277,"{'a': '1917341072', 'p': '16710.62000000', 'q': '0.01095000', 'f': '2237937347', 'l': '2237937347', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341072,,,buy,taker,16710.62,0.01095,182.981289,,[]
2278,"{'a': '1917341073', 'p': '16710.63000000', 'q': '0.00066000', 'f': '2237937348', 'l': '2237937348', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341073,,,buy,taker,16710.63,0.00066,11.0290158,,[]
2279,"{'a': '1917341074', 'p': '16710.65000000', 'q': '0.02808000', 'f': '2237937349', 'l': '2237937350', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341074,,,buy,taker,16710.65,0.02808,469.235052,,[]
2280,"{'a': '1917341075', 'p': '16710.69000000', 'q': '0.00130000', 'f': '2237937351', 'l': '2237937352', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341075,,,buy,taker,16710.69,0.0013,21.723897,,[]
2281,"{'a': '1917341076', 'p': '16710.70000000', 'q': '0.00068000', 'f': '2237937353', 'l': '2237937353', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341076,,,buy,taker,16710.7,0.00068,11.363276,,[]
2282,"{'a': '1917341077', 'p': '16710.72000000', 'q': '0.01117000', 'f': '2237937354', 'l': '2237937354', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341077,,,buy,taker,16710.72,0.01117,186.6587424,,[]
2283,"{'a': '1917341078', 'p': '16710.80000000', 'q': '0.04161000', 'f': '2237937355', 'l': '2237937355', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341078,,,buy,taker,16710.8,0.04161,695.336388,,[]
2284,"{'a': '1917341079', 'p': '16710.84000000', 'q': '0.01545000', 'f': '2237937356', 'l': '2237937356', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341079,,,buy,taker,16710.84,0.01545,258.182478,,[]
2285,"{'a': '1917341080', 'p': '16710.85000000', 'q': '0.02808000', 'f': '2237937357', 'l': '2237937358', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341080,,,buy,taker,16710.85,0.02808,469.240668,,[]
2286,"{'a': '1917341081', 'p': '16710.92000000', 'q': '0.01312000', 'f': '2237937359', 'l': '2237937359', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341081,,,buy,taker,16710.92,0.01312,219.2472704,,[]
2287,"{'a': '1917341082', 'p': '16710.94000000', 'q': '0.09802000', 'f': '2237937360', 'l': '2237937360', 'T': '1669261723074', 'm': False, 'M': True}",1669261723074,2022-11-24T03:48:43.074Z,BTC/USDT,1917341082,,,buy,taker,16710.94,0.09802,1638.0063388,,[]
2288,"{'a': '1917341083', 'p': '16710.94000000', 'q': '0.10597000', 'f': '2237937361', 'l': '2237937361', 'T': '1669261723075', 'm': False, 'M': True}",1669261723075,2022-11-24T03:48:43.075Z,BTC/USDT,1917341083,,,buy,taker,16710.94,0.10597,1770.8583118,,[]
2289,"{'a': '1917341084', 'p': '16711.02000000', 'q': '0.16826000', 'f': '2237937362', 'l': '2237937363', 'T': '1669261723075', 'm': False, 'M': True}",1669261723075,2022-11-24T03:48:43.075Z,BTC/USDT,1917341084,,,buy,taker,16711.02,0.16826,2811.7962252,,[]
2290,"{'a': '1917341085', 'p': '16710.60000000', 'q': '0.00816000', 'f': '2237937364', 'l': '2237937364', 'T': '1669261723087', 'm': False, 'M': True}",1669261723087,2022-11-24T03:48:43.087Z,BTC/USDT,1917341085,,,buy,taker,16710.6,0.00816,136.358496,,[]
2291,"{'a': '1917341086', 'p': '16711.06000000', 'q': '0.02208000', 'f': '2237937365', 'l': '2237937365', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341086,,,buy,taker,16711.06,0.02208,368.9802048,,[]
2292,"{'a': '1917341087', 'p': '16711.15000000', 'q': '0.20660000', 'f': '2237937366', 'l': '2237937367', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341087,,,buy,taker,16711.15,0.2066,3452.52359,,[]
2293,"{'a': '1917341088', 'p': '16711.16000000', 'q': '0.16940000', 'f': '2237937368', 'l': '2237937368', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341088,,,buy,taker,16711.16,0.1694,2830.870504,,[]
2294,"{'a': '1917341089', 'p': '16711.17000000', 'q': '0.00654000', 'f': '2237937369', 'l': '2237937369', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341089,,,buy,taker,16711.17,0.00654,109.2910518,,[]
2295,"{'a': '1917341090', 'p': '16711.19000000', 'q': '0.03000000', 'f': '2237937370', 'l': '2237937370', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341090,,,buy,taker,16711.19,0.03,501.3357,,[]
2296,"{'a': '1917341091', 'p': '16711.22000000', 'q': '0.00600000', 'f': '2237937371', 'l': '2237937371', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341091,,,buy,taker,16711.22,0.006,100.26732,,[]
2297,"{'a': '1917341092', 'p': '16711.26000000', 'q': '0.00268000', 'f': '2237937372', 'l': '2237937372', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341092,,,buy,taker,16711.26,0.00268,44.7861768,,[]
2298,"{'a': '1917341093', 'p': '16711.27000000', 'q': '0.00174000', 'f': '2237937373', 'l': '2237937373', 'T': '1669261723093', 'm': False, 'M': True}",1669261723093,2022-11-24T03:48:43.093Z,BTC/USDT,1917341093,,,buy,taker,16711.27,0.00174,29.0776098,,[]
2299,"{'a': '1917341094', 'p': '16711.05000000', 'q': '0.01261000', 'f': '2237937374', 'l': '2237937374', 'T': '1669261723133', 'm': True, 'M': True}",1669261723133,2022-11-24T03:48:43.133Z,BTC/USDT,1917341094,,,sell,taker,16711.05,0.01261,210.7263405,,[]
2300,"{'a': '1917341095', 'p': '16711.05000000', 'q': '0.01800000', 'f': '2237937375', 'l': '2237937375', 'T': '1669261723140', 'm': True, 'M': True}",1669261723140,2022-11-24T03:48:43.140Z,BTC/USDT,1917341095,,,sell,taker,16711.05,0.018,300.7989,,[]
2301,"{'a': '1917341096', 'p': '16711.34000000', 'q': '0.04596000', 'f': '2237937376', 'l': '2237937376', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341096,,,buy,taker,16711.34,0.04596,768.0531864,,[]
2302,"{'a': '1917341097', 'p': '16711.38000000', 'q': '0.16310000', 'f': '2237937377', 'l': '2237937377', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341097,,,buy,taker,16711.38,0.1631,2725.626078,,[]
2303,"{'a': '1917341098', 'p': '16711.39000000', 'q': '0.20816000', 'f': '2237937378', 'l': '2237937379', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341098,,,buy,taker,16711.39,0.20816,3478.6429424,,[]
2304,"{'a': '1917341099', 'p': '16711.45000000', 'q': '0.04903000', 'f': '2237937380', 'l': '2237937383', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341099,,,buy,taker,16711.45,0.04903,819.3623935,,[]
2305,"{'a': '1917341100', 'p': '16711.49000000', 'q': '0.00129000', 'f': '2237937384', 'l': '2237937384', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341100,,,buy,taker,16711.49,0.00129,21.5578221,,[]
2306,"{'a': '1917341101', 'p': '16711.50000000', 'q': '0.00600000', 'f': '2237937385', 'l': '2237937385', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341101,,,buy,taker,16711.5,0.006,100.269,,[]
2307,"{'a': '1917341102', 'p': '16711.51000000', 'q': '0.00600000', 'f': '2237937386', 'l': '2237937386', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341102,,,buy,taker,16711.51,0.006,100.26906,,[]
2308,"{'a': '1917341103', 'p': '16711.57000000', 'q': '0.01400000', 'f': '2237937387', 'l': '2237937387', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341103,,,buy,taker,16711.57,0.014,233.96198,,[]
2309,"{'a': '1917341104', 'p': '16711.60000000', 'q': '0.14792000', 'f': '2237937388', 'l': '2237937388', 'T': '1669261723141', 'm': False, 'M': True}",1669261723141,2022-11-24T03:48:43.141Z,BTC/USDT,1917341104,,,buy,taker,16711.6,0.14792,2471.979872,,[]
2310,"{'a': '1917341105', 'p': '16710.95000000', 'q': '0.00121000', 'f': '2237937389', 'l': '2237937389', 'T': '1669261723155', 'm': True, 'M': True}",1669261723155,2022-11-24T03:48:43.155Z,BTC/USDT,1917341105,,,sell,taker,16710.95,0.00121,20.2202495,,[]
2311,"{'a': '1917341106', 'p': '16710.60000000', 'q': '0.04878000', 'f': '2237937390', 'l': '2237937390', 'T': '1669261723155', 'm': True, 'M': True}",1669261723155,2022-11-24T03:48:43.155Z,BTC/USDT,1917341106,,,sell,taker,16710.6,0.04878,815.143068,,[]
2312,"{'a': '1917341107', 'p': '16711.34000000', 'q': '0.00300000', 'f': '2237937391', 'l': '2237937391', 'T': '1669261723157', 'm': False, 'M': True}",1669261723157,2022-11-24T03:48:43.157Z,BTC/USDT,1917341107,,,buy,taker,16711.34,0.003,50.13402,,[]
2313,"{'a': '1917341108', 'p': '16711.07000000', 'q': '0.00132000', 'f': '2237937392', 'l': '2237937392', 'T': '1669261723243', 'm': True, 'M': True}",1669261723243,2022-11-24T03:48:43.243Z,BTC/USDT,1917341108,,,sell,taker,16711.07,0.00132,22.0586124,,[]
2314,"{'a': '1917341109', 'p': '16711.15000000', 'q': '0.00411000', 'f': '2237937393', 'l': '2237937393', 'T': '1669261723358', 'm': True, 'M': True}",1669261723358,2022-11-24T03:48:43.358Z,BTC/USDT,1917341109,,,sell,taker,16711.15,0.00411,68.6828265,,[]
2315,"{'a': '1917341110', 'p': '16711.26000000', 'q': '0.00115000', 'f': '2237937394', 'l': '2237937394', 'T': '1669261723359', 'm': False, 'M': True}",1669261723359,2022-11-24T03:48:43.359Z,BTC/USDT,1917341110,,,buy,taker,16711.26,0.00115,19.217949,,[]
